"miid","type","url","title","caption","source","mid"
"1023","image","uploads/images/playfair-wheat1.gif","Playfair bar/line chart: price of wheat and wages",,NA,"80"
"1024","image","uploads/images/icons/isis/fg4-t.gif","Playfair line graph: chart of national debt",,NA,"80"
"1025","image","uploads/images/icons/playfair1.gif","Playfair bar/line chart: price of wheat and wages",,NA,"80"
"1031","image","uploads/images/scheiner-pantograph.gif","Scheiner&#039;s pantograph",,NA,"29"
"1032","link","http://en.wikipedia.org/wiki/File:Scheiner_christoph.gif","Scheiner&#039;s portrait",,NA,"29"
"1033","link","http://www.faculty.fairfield.edu/jmac/sj/scientists/scheiner.htm","Scheiner&#039;s sunspots, equatorial mount and pantograph",,NA,"29"
"1044","image","uploads/images/gunterb2.jpg","Gunter&#039;s scale image",,NA,"33"
"1045","image","uploads/images/logscalegunter.gif","Gunter&#039;s log scale",,NA,"33"
"1046","image","uploads/images/oughtredimprove.gif","Oughtred&#039;s dual log scale",,NA,"33"
"1047","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Gunter.html","Edmund Gunter - Biographical sketch",,NA,"33"
"1048","link","http://en.wikipedia.org/wiki/Edmund_Gunter","Edmund Gunter - Biography",,NA,"33"
"1049","link","http://en.wikipedia.org/wiki/William_Oughtred","William Oughtred - Biography",,NA,"33"
"1050","image","uploads/images/pic_schickard.gif","reproduction of Schickard&#039;s calculating clock",,NA,"34"
"1051","link","http://www-history.mcs.st-andrews.ac.uk/history/Mathematicians/Schickard.html","Schickard biography",,NA,"34"
"1052","link","http://www.xnumber.com/xnumber/mechanical1.htm","History of mechanical calculators - Part 1",,NA,"34"
"1055","image","uploads/images/portraits/galileo.jpg","Galileo portrait",,NA,"36"
"1056","link","http://en.wikipedia.org/wiki/Galileo_Galilei","Galileo biography",,NA,"36"
"1057","link","http://www.magiclantern.org.uk/images/sturm1.gif","a Sturm Lantern, 1676",,NA,"39"
"1058","image","uploads/images/portraits/kirscher.gif","Althanasius Kircher portrait",,NA,"39"
"1059","link","http://libraries.luc.edu/about/jesuits/index.htm","Jesuits and the Sciences, 1660--1719",,NA,"39"
"1064","link","http://www-history.mcs.st-and.ac.uk/~history/BigPictures/Wren.jpeg","Wren portrait",,NA,"43"
"1065","image","uploads/images/portraits/wren.jpg","Wren portrait",,NA,"43"
"1066","link","http://galileo.rice.edu/Catalog/NewFiles/wren.html","Wren catalog entry from the Galileo Project",,NA,"43"
"1067","link","http://www-history.mcs.st-and.ac.uk/~history/Mathematicians/Wren.html","Wren biography (St. Andrews)",,NA,"43"
"1068","link","http://www.artnet.com/library/04/0498/T049838.asp","Le Blon biography",,NA,"54"
"1069","link","http://www.nature.com/nature/journal/v407/n6807/full/407946a0.html","Origins of the art of colour reproduction",,NA,"54"
"1070","link","http://www.wmich.edu/ppse/color/","Color reproduction",,NA,"54"
"1074","link","http://en.wikipedia.org/wiki/Image:Abraham_de_moivre.jpg","de Moivre portrait",,NA,"59"
"1075","link","http://archimede.mat.ulaval.ca/pages/genest/publi/StatSci-2007.pdf","Maty&#039;s (1755) biography of Abraham De Moivre",,NA,"59"
"1076","link","http://en.wikipedia.org/wiki/Normal_distribution","Wikipedia: Normal distribution",,NA,"59"
"1077","image","uploads/images/icons/isis/fg15-t.gif","du Carla-Boniface topographical map icon",,NA,"77"
"1078","link","http://www.elizabethbauerconsults.com/images/gr_illustration_chladni.gif","Chladni vibration patterns, from",,NA,"81"
"1079","image","uploads/images/portraits/chladni.jpg","Chladni portrait",,NA,"81"
"1080","link","http://9waysmysteryschool.tripod.com/sacredsoundtools/id19.html","Chladni biography",,NA,"81"
"1081","link","http://www.chem-phys.com/Intel/MattJ.pdf","High frequency kink interaction",,NA,"81"
"1089","image","uploads/images/watt-indicator-detail.jpg","Watt Indicator detail",,NA,"84"
"1090","image","uploads/images/icons/isis/fg5-t.gif","Watt Indicator icon",,NA,"84"
"1091","image","uploads/images/portraits/James_Watt.jpg","James Watt portrait",,NA,"84"
"1092","link","http://en.wikipedia.org/wiki/James_Watt","Wikipedia: Watt biography",,NA,"84"
"1093","link","http://bobmiles.bulldoghome.com/pages/bobmiles%5Fbulldoghome%5Fcom/morejwatt.htmhttp://bobmiles.bulldoghome.com/pages/bobmiles%5Fbulldoghome%5Fcom/morejwatt.htm","Watt biography",,NA,"84"
"1094","link","http://xxi.ac-reims.fr/fig-st-die/actes/actes_2000/thouez/t6.gif","Seaman&#039;s map",,NA,"86"
"1095","link","http://www.zevross.com/special/history/disease.html","Mapping disease: Seaman&#039;s maps",,NA,"86"
"1096","link","http://web.archive.org/web/20070204112610/http://zappa.nku.edu/~longa/geomed/modules/av/lab/study.html","Origins of mortality mapping",,NA,"86"
"1118","link","http://www.kausal.com/leonardo/arnotalg.html","The&#039;Arnovalley&#039;, the first known and dated work of Leonardo da Vinci",,NA,"16"
"1119","image","uploads/images/portraits/davinci.jpg","da Vinci portrait",,NA,"16"
"1120","link","http://www.kausal.com/leonardo/index.shtml","biography of Leonardo da Vinci",,NA,"16"
"1121","image","uploads/images/brahe/DeNovaStellaC3-parallax.jpg","Parallax diagram",,NA,"25"
"1122","image","uploads/images/brahe/Wall_Quadrant_290.jpg","Tycho Brahe&#039;s wall quadrant",,NA,"25"
"1123","image","uploads/images/portraits/Tyge_Brahe_HPHansen_280.jpg","Tycho Brahe portrait",,NA,"25"
"1124","link","http://galileo.rice.edu/sci/brahe.html","Galileo project summary of Brahe",,NA,"25"
"1125","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Brahe.html","Tycho Brahe biography",,NA,"25"
"1126","link","http://www.nada.kth.se/~fred/tycho/index.html","Tycho Brahe &quot;home page&#039;&#039;",,NA,"25"
"1127","link","http://galileo.rice.edu/lib/student_work/experiment95/galileo_pendulum.html","Galileo&#039;s pendulum experiments",,NA,"26"
"1128","link","http://muse.tau.ac.il/museum/galileo/pendulum.html","Properties of Pendulum",,NA,"26"
"1129","link","http://www.henry-davis.com/MAPS/Ren/Ren1/406A.jpg","Mercator&#039;s 1569 Nova et Aucta Orbis Terrae map",,NA,"23"
"1130","image","uploads/images/portraits/mercator.jpg","Mercator portrait",,NA,"23"
"1131","link","http://www-history.mcs.st-andrews.ac.uk/history/Mathematicians/Mercator_Gerardus.html","Mercator biography, with images",,NA,"23"
"1132","link","http://www.encyclopedia.com/topic/Gerardus_Mercator.aspx","Mercator biography, with related links",,NA,"23"
"1133","link","http://www.mhs.ox.ac.uk/measurer/images/fig10m.gif","Map of the Netherlands, medium",,NA,"24"
"1134","image","uploads/images/dan/ortelius_world_map_1570.jpg","Ortelius world map, from De Camp 1970",,NA,"24"
"1135","link","http://www.mhs.ox.ac.uk/measurer/images/fig10s.gif","Map of the Netherlands, small",,NA,"24"
"1136","image","uploads/images/portraits/ortelius.jpg","Ortelius portrait",,NA,"24"
"1137","link","http://www.uba.uva.nl/en/collections/maps/ortelius/overview.html","Overview of Ortelius and the Teatrum",,NA,"24"
"1138","image","uploads/images/portraits/sussmilch.gif","Sussmilch portrait",,NA,"61"
"1139","image","uploads/images/sussmilch.jpg","Image of a page from Sussmilch&#039;s book",,NA,"61"
"1140","link","http://dekstop.de/weblog/2006/01/visualization_of_numeric_data/pouchet_multiplication.png","Pouchet&#039;s chart of the multiplication table",,NA,"83"
"1141","image","uploads/images/icons/isis/fg8b-t.gif","Pouchet chart icon",,NA,"83"
"1142","link","http://www.clarelibrary.ie/eolas/library/local-studies/pettymp1.htm","Map of William Petty&#039;s Down Survey",,NA,"41"
"1143","image","uploads/images/portraits/petty2.jpg","William Petty portrait",,NA,"41"
"1144","link","http://cepa.newschool.edu/het/profiles/petty.htm","Petty - Biographical profile, with links to works and resources",,NA,"41"
"1145","link","http://www.marxists.org/reference/subject/economics/petty/","Political Arithmetick, by Sir William Petty",,NA,"41"
"1146","image","uploads/images/dan/faraday-image3.jpg","Faraday diagram of a magnet with lines of force",,NA,"95"
"1163","image","uploads/images/portraits/cheysson.jpg","Cheysson portrait",,NA,"170"
"1164","image","uploads/images/cheysson/plate8a-s-PalskyF63.jpg","Several concentric versions of France representing relative travel time","A map showing several concentric versions of France.  Each version is sized according to the ratio of travel time from the center of France in that time period to the time needed in 1689.",NA,"170"
"1205","image","uploads/images/worldmap.gif","The first world map",,NA,"2"
"1206","link","http://www.utm.edu/research/iep/a/anaximan.htm","Anaximander biography",,NA,"2"
"1220","image","uploads/images/dan/napier_logtable.jpg","Two pages from Napier&#039;s table of logarithms",,NA,"31"
"1221","image","uploads/images/dan/napier_spherical_triangles.jpg","Diagram of spherical triangles from",,NA,"31"
"1222","image","uploads/images/portraits/napier.jpg","Napier portrait",,NA,"31"
"1223","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Napier.html","Biography of Napier",,NA,"31"
"1224","image","uploads/images/napier/napier1614-loglin.jpg","Linear and logarithmic scales",,NA,"31"
"1225","link","http://www.17centurymaths.com/contents/napiercontents.html","English translation of  John Napier : Mirifici Logarithmorum Canonis Descriptio...by Ian Bruce",,NA,"31"
"1226","image","uploads/images/galton-weather-charts2.gif","Galton&#039;s 1881 weather chart",,NA,"130"
"1227","image","uploads/images/portraits/galton-furse.gif","Portrait of Galton by Furse",,NA,"130"
"1228","link"," http://www.mugu.comhttp://galton.org/essays/1870-1879/galton-1870-barometric.pdfgalton/essays/1870-1879/galton-1870-barometric.pdf","Galton&#039;s 1870 Barometric Predictions of Weather",,NA,"130"
"1229","link","http://galton.org/essays/1860-1869/galton-1861-charts.pdf","Galton&#039;s 1861 Meteorological Charts",,NA,"130"
"1230","image","uploads/images/galton/galton1863-7-s.jpg","1861, Dec.7. Morning, Afternoon, Evening. ",,NA,"130"
"1231","image","uploads/images/galton/galton1863-summary1-s.jpg","Charts of the temprature, wind, rain and borometer in the morning. ",,NA,"130"
"1232","image","uploads/images/portraits/Gompertz.jpg","Gompertz portrait",,NA,"98"
"1233","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Gompertz.html","Gompertz biography",,NA,"98"
"1234","link","http://www.weibull.com/RelGrowthWeb/the_gompertz_model.htm","The Gompertz model",,NA,"98"
"1249","image","uploads/images/dan/jevons_graphical_method1.jpg","Graphical method, from",,NA,"132"
"1250","image","uploads/images/dan/jevons_graphical_method2.jpg","Quantitative induction, from",,NA,"132"
"1251","image","uploads/images/portraits/jevons.jpg","Jevons portrait",,NA,"132"
"1252","link","http://cepa.newschool.edu/het/profiles/jevons.htm","Comprehensive bibliography",,NA,"132"
"1253","link","http://http://home.tvd.be/cr27486/Jevons.html","Jevons Home page, by Bert Mosselmans",,NA,"132"
"1254","link","http://www.powerhousemuseum.com/exhibitions/Jevons.asp","Jevons in Sidney and the logic piano",,NA,"132"
"1255","image","uploads/images/jevons/Jevons1863.jpg","The first semilog chart",,NA,"132"
"1276","link","http://faculty.biu.ac.il/~barilm/parchmen.html","History of parchment",,NA,"5"
"1277","link","http://en.wikipedia.org/wiki/Parchment","History of parchment in Wikipedia",,NA,"5"
"1302","link","http://www.acmi.net.au/AIC/CAM_OBS_LOUVAIN_1544.GIF","Camera obscura",,NA,"19"
"1303","link","http://www.acmi.net.au/AIC/CAM_OBS_LOUVAIN_1544_s.GIF","Camera obscura",,NA,"19"
"1304","link","http://www.acmi.net.au/AIC/CAMERA_OBSCURA.html","Adventures in Cybersound: The Camera Obscura",,NA,"19"
"1305","link","http://www.microscopy.fsu.edu/optics/timeline/1000-1599.html","Science, Optics and You - Timeline, 1000-1599",,NA,"19"
"1306","link","http://en.wikipedia.org/wiki/Camera_obscura","Camera Obscura in Wikipedia","The first camera obscura was built by the scientist Abu Ali Al-Hasan Ibn al-Haitham, born in Basra (965&ndash;1039 AD), known in the West as Alhacen or Alhazen, who carried out practical experiments on optics in his Book of Optics.",NA,"19"
"1307","image","uploads/images/Gutenbrg.gif","Page from the Mazarin bible",,NA,"15"
"1308","image","uploads/images/guttentype.jpg","Gutenberg type sample",,NA,"15"
"1309","image","uploads/images/portraits/guttenberg.gif","Gutenberg portrait",,NA,"15"
"1310","link","http://en.wikipedia.org/wiki/Movable_type","Movable types in Wikipedia","The first known movable type system was invented in China by Bi Sheng out of ceramic between 1041 and 1048.",NA,"15"
"1339","link","http://www.nmm.ac.uk/collections/explore/object.cfm?ID=G201%3A1%2F1","National maritime museum, Halley magnetic chart",,NA,"53"
"1340","image","uploads/images/palsky/halley-map.jpg","Halley isogonic map",,NA,"53"
"1341","link","http://galileo.rice.edu/Catalog/NewFiles/halley.html","Halley biography",,NA,"53"
"1342","link","http://gsc.nrcan.gc.ca/geomag/nmp/early_nmp_e.php","Geomagnetism: early concept of the North Magnetic Pole","The concept of the North Magnetic Pole arose from the desire of early European navigators to explain the directional properties of the compass. Chines used compass at least as early as the 1st century and it was imported to Europe in the 12th century.",NA,"53"
"1384","image","uploads/images/portraits/tsailun.gif","Tsai Lun portrait",,NA,"7"
"1385","link","http://www.paperonline.org/history-of-paper/timeline","Timeline of paper making",,NA,"7"
"1386","link","http://www2.sjsu.edu/depts/Museum/tsailun.html","Tsai Lun, portrait and biography",,NA,"7"
"1387","link","http://en.wikipedia.org/wiki/Cai_Lun","Cai Lun in Wikipedia",,NA,"7"
"1403","image","uploads/images/ptolemy-map.jpg","Ptolemy&#039;s world map, republished in 1482",,NA,"8"
"1404","image","uploads/images/portraits/ptolemy.gif","Ptolemy, portrait from ca. 1400",,NA,"8"
"1405","link","http://en.wikipedia.org/wiki/Ptolemy_world_map","Ptolemy world map description, with images",,NA,"8"
"1406","link","http://www.bl.uk/learning/images/mappinghist/large2296.html","Ptolemy&#039;s world map, description and high-res image",,NA,"8"
"1407","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Ptolemy.html","Ptolemy history",,NA,"8"
"1408","link","http://www.henry-davis.com/MAPS/AncientWebPages/119mono.html","The world according to Ptolemy",,NA,"8"
"1409","image","uploads/images/brinton1914-fig25.jpg","Comparative pictogram of copper production",,NA,"188"
"1410","image","uploads/images/brinton1914-fig39.jpg","Proportion of College Graduates",,NA,"188"
"1411","link","http://books.google.ca/books?id=x_3BFmigZZEC","Google Books: Brinton&#039;s Graphic Methods for Presenting Facts",,NA,"188"
"1412","image","uploads/images/brinton1914-fig33.jpg","Ranks of states on educational features, Fig 33 (514 x 738; 112K)",,NA,"188"
"1413","link","http://www.flickr.com/photos/mstoll/sets/72157619121678127/","Michael Stoll&#039;s Flicker page on Brinton (1939) Graphic Presentation",,NA,"188"
"1414","image","uploads/images/bowditch_boston.gif","Early regression of height on weight for English schoolboys",,NA,"152"
"1415","image","uploads/images/bowditch_english.gif","Early regression curves of height on weight for Boston schoolboys",,NA,"152"
"1416","link","http://www.cerebromente.org.br/n17/history/bowditch.jpg","Bowditch portrait",,NA,"152"
"1490","image","uploads/images/montigny/mozaique.jpg","Montigny election map",,NA,"137"
"1496","image","uploads/images/galton-corr.jpg","Galton&#039;s first correlation diagram",,NA,"149"
"1499","image","uploads/images/log-timeline.gif","Table of historical events drawn on logarithmic paper",,NA,"206"
"1500","link","http://www.answers.com/topic/logarithmic-timeline","Tabular representation of logarithic timeline",,NA,"206"
"1501","link","http://www.stanford.edu/group/SHR/4-2/text/interviewvonf.html","von Foerster interview and logarithmic timeline",,NA,"206"
"1502","link","http://www.univie.ac.at/constructivism/HvF.htm","von Foerster biography",,NA,"206"
"1506","image","uploads/images/phillipscurve2.jpg","The Phillips Curve",,NA,"217"
"1507","image","uploads/images/phillipscurve.gif","The Phillips Curve",,NA,"217"
"1508","link","http://cepa.newschool.edu/het/profiles/phillips.htm","Phillips biography",,NA,"217"
"1510","image","uploads/images/galton/galton_pressure_1861.jpg","Galton Pressure 1861","Afternoon and evening on each day during December 1861",NA,"280"
"1590","link","http://en.wikipedia.org/wiki/Gottfried_Achenwall","Achenwall Wikipedia entry",,NA,"62"
"1591","link","http://www.achenwall.de/","Achenwall biography",,NA,"62"
"1592","image","uploads/images/herschel1833-1.jpg","Herschel&#039;s graph of position vs time for $gamma$; Virginis",,NA,"106"
"1593","image","uploads/images/herschel1833-2.jpg","Derived double-orbit for $gamma$ Virginis",,NA,"106"
"1594","image","uploads/images/portraits/jfherschel.jpg","Herschel portrait",,NA,"106"
"1595","link","http://sbelange.decollage.org/jfherschel.html","John Fredrick Herschel biography (French)",,NA,"106"
"1596","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Herschel.html","Herschel biography",,NA,"106"
"1597","link","http://www.klima-luft.de/steinicke/ngcic/persons/herschel_j.htm","Herschel images",,NA,"106"
"1647","image","uploads/images/people/EdWegman.jpg","Ed Wegman portrait",,NA,"268"
"1648","image","uploads/images/Wegman-1990-Fig3.jpg","Wegman 1990 - Fig3.","Parallel coordinate plot of six-dimensional data illustrating correlations of 1, .8, .2, 0, -.2, -.8, and -1.",NA,"268"
"1649","image","uploads/images/Wegman-1990-Fig8.jpg","Wegman 1990 - Fig8","The second permutation of the five-dimensional presentation of the automobile data. There are two classes of linear relationships between gear ratio and miles per gallon. ",NA,"268"
"1658","link","http://www.cs.uiowa.edu/~luke/xls/tutorial/techreport/img27.gif","Simple scatterplot matrix",,NA,"242"
"1659","image","uploads/images/psychlgy.gif","Enhanced scatterplot matrix",,NA,"242"
"1660","image","uploads/images/parapoint.gif","Representation of a six dimensional point in parallel coordinates",,NA,"258"
"1661","image","uploads/images/people/AlInselberg.jpg","AlInselberg portrait",,NA,"258"
"1662","link","http://csgrad.cs.vt.edu/~agoel/parallel_coordinates/","Parallel coordinates applet",,NA,"258"
"1663","link","http://www.amitgoel.com/pcoord/","Parallel coordinates visualisation applet",,NA,"258"
"1664","link","http://www.cs.uta.fi/~hs/pce/","Java applet, allowing direct manipulation: The Parallel Coordinate Explorer",,NA,"258"
"1665","link","http://www.math.tau.ac.il/~aiisreal/","Parallel coordinates-- How it happened",,NA,"258"
"1666","image","uploads/images/parallel-coords.gif","Parallel coordinates plots for high-dimensional data",,NA,"258"
"1723","image","uploads/images/minard/gogfig15_1.jpg","Minard&#039;s March on Moscow graphic",,NA,"275"
"1724","link","http://www.cs.uic.edu/~wilkinson/TheGrammarOfGraphics/fig8_11.jpg","3D Contour map, Fig 8-11",,NA,"275"
"1725","link","http://www.cs.uic.edu/~wilkinson/TheGrammarOfGraphics/fig1_1.jpg","Contour plot of death rate vs. birth rate",,NA,"275"
"1726","image","uploads/images/portraits/LeeWilkinson.jpg","Lee Wilkinson&#039;s Portrait",,NA,"275"
"1735","image","uploads/images/maunder-butterfly-small.gif","Maunder&#039;s butterfly diagram",,NA,"177"
"1736","link","http://cse.ssl.berkeley.edu/segwayed/lessons/sunspots/research4.html","The sunspot cycle",,NA,"177"
"1737","link","http://www.windows.ucar.edu/tour/link=/sun/activity/butterfly.html","The butterfly diagram",,NA,"177"
"1738","image","uploads/images/Maunder1904.jpg","1904 Butterfly Diagram: Sunspots","Edward Maunder discovered that sun spots reappear regularly at certain latitudes of the Sun. The cycle lasts approximately 11 years. ",NA,"177"
"1739","image","uploads/images/guerry/guerry_1829-coxcombs.jpg","Guerry&#039;s polar diagrams",,NA,"102"
"1740","image","uploads/images/guerry/guerry_1829.jpg","Guerry barcharts and polar diagrams",,NA,"102"
"1747","image","uploads/images/galileo1610-9v.jpg","Page 9v: craters on the moon",,NA,"30"
"1748","image","uploads/images/galileo1610-cover.jpg","Cover page from Sidereus Nuncius",,NA,"30"
"1749","link","http://hsci.cas.ou.edu/exhibits/exhibit.php?exbgrp=1&exbid=11&exbpg=1","Works of Galileo: Starry Messenger",,NA,"30"
"1757","link","http://www.ganttchart.com/History.html","Gantt chart history",,NA,"192"
"1758","image","uploads/images/ganttwhite.gif","Gantt Project ",,NA,"192"
"1784","image","uploads/images/guerry/guerry-balbi-600s.jpg","Balbi-Guerry maps",,NA,"103"
"1792","image","uploads/images/symapss.gif","Early SYMAP image of Connecticut",,NA,"221"
"1793","link","http://www.geog.buffalo.edu/ncgia/gishist/bar_harbor.html","The GIS History Project",,NA,"221"
"1794","link","http://www.gisdevelopment.net/history/1960-1970.htm","GIS Milestones",,NA,"221"
"1795","link","http://www.gis.dce.harvard.edu/fisher/HTFisher.htm","Brief Biography",,NA,"221"
"1798","link","http://www.census.gov/","US Bureau of Census home page",,NA,"243"
"1799","link","http://www.census.gov/prod/3/98pubs/p60-203.pdf","Measuring 50 years of economic change",,NA,"243"
"1810","image","uploads/images/icons/NJPick-it.gif","Boxplot of the NJ Pick-it Lottery",,NA,"247"
"1811","image","uploads/images/people/RichardBecker.gif","Richard Becker portrait",,NA,"247"
"1812","link","http://www.r-project.org","The R Project for Statistical Computing",,NA,"247"
"1813","link","http://www.research.att.com/areas/stat/doc/94.11.ps","A Brief History of S (Postscript)",,NA,"247"
"1814","image","uploads/images/portraits/JohnChambers.jpg","John Chambers portrait",,NA,"247"
"1815","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Cusa.html","Cusa biography",,NA,"14"
"1816","link","http://staff.kings.edu/bapavlac/fbf/cusa.html","Annotated links: Nicolas of Cusa on the Web",,NA,"14"
"1817","image","uploads/images/portraits/NicolasdeCusa.jpg","Nicolas de Cusa portrait",,NA,"14"
"1824","image","uploads/images/portraits/StephenStigler2.jpg","Stephen Stigler portrait",,NA,"0"
"1825","link","http://en.wikipedia.org/wiki/Stigler%27s_law_of_eponymy","Brief Biography","Stephen Mack Stigler is Ernest DeWitt Burton Distinguished Service Professor at the Department of Statistics of the University of Chicago. His research has focused on statistical theory of robust estimators and the history of statistics.",NA,"0"
"1826","image","uploads/images/portraits/StephenStigler1.jpg","Stephen Stigler holding a quincunx","http://magazine.uchicago.edu/9912/research/stigler.html ",NA,"0"
"1827","image","uploads/images/icons/coxcomb.gif","re-creation of a coxcomb",,NA,"129"
"1828","image","uploads/images/coxcomb3.jpg","Nightingale coxcomb",,NA,"129"
"1829","image","uploads/images/portraits/nightingale.jpg","Nightingale portrait",,NA,"129"
"1830","link","http://www.amstat.org/publications/jse/v12n1/maindonald.html","JSE article: A Dialogue with Florence Nightingale",,NA,"129"
"1831","link","http://www.florence-nightingale.co.uk/small.htm","Florence Nightingale&#039;s Statistical Diagrams",,NA,"129"
"1832","link","http://www.unc.edu/~nielsen/soci208/cdocs/cohen.htm","Florence Nightingale by I. Bernard Cohen",,NA,"129"
"1833","image","uploads/images/nightingale/coxcomb_cholera-mortality.jpg","Coxcomb of Cholera deaths by William Farr",,NA,"129"
"1834","image","uploads/images/nightingale/coxcomb-plagues-london.jpg","Coxcomb of London Plague by William Farr",,NA,"129"
"1835","link","http://datavis.ca/milestones/index.php?group=1800%2B&mid=ms102","Graphs by Andre-Michel Guerry in 1829",,NA,"129"
"1836","image","uploads/images/portraits/WilliamFarr.jpg","William Farr portrait",,NA,"129"
"1859","image","uploads/images/ibry-trainschedule.gif","Train schedule graphic",,NA,"169"
"1860","image","uploads/images/portraits/ej_marey.jpg","Marey portrait",,NA,"169"
"1879","image","uploads/images/portraits/martonne.jpg","de Martonne portrait (1190 x 1762; 202K)",,NA,"279"
"1880","image","uploads/images/martonne1919.jpg","Distribution of nationalities in the the countries dominated by Roumanians (2925 x 1959; 1026K)",,NA,"279"
"1881","link","http://fr.wikipedia.org/wiki/Emmanuel_de_Martonne","Wikipedia entry for De Martonne (French)",,NA,"279"
"1882","image","uploads/images/adams/Adams1679-100dpi.png","Adams1679","This map shows the distances between cities in England.",NA,"281"
"1883","image","uploads/images/bowley/bowley1901c.jpg","Exports from England and Ireland","A multiple line graph showing the value of British and Irish produce exported to other countries from 1855 to 1898 with a smoothing curve to show the average every year.",NA,"282"
"1884","image","uploads/images/antikythera/Antikythera.jpg","Antikythera","An ancient mechanical calculator also described as the first known mechanical computer designed to calculate astronomical positions.",NA,"283"
"1885","image","uploads/images/antikythera/Antikythera-mechanism.png","Antikythera mechanism","Schematic depiction of Antikythera mechanism",NA,"283"
"1886","image","uploads/images/antikythera/Antikythera-front.JPG","Antikythera front view","Antikythera front gears and dials",NA,"283"
"1887","image","uploads/images/helmholtz/Helmholtz1850.jpg","Hemholtz1850","Helmholtz&#039;s graphical representation of the time course of muscle action. ",NA,"284"
"1888","image","uploads/images/helmholtz/Helmholtz1852-1.jpg","Helmholtz1852-1","Comparative displacement of time course of muscle action (identical contractions).",NA,"284"
"1889","image","uploads/images/helmholtz/Helmholtz1852-2.jpg","Helmholtz1852-2","Comparative displacement of time course of muscle action (slightly greater excitability in second contraction).",NA,"284"
"1890","image","uploads/images/helmholtz/Helmholtz1852-3.jpg","Helmholtz1852-3","Comparative displacement of time course of muscle action (decreased excitability in second contraction).",NA,"284"
"1891","image","uploads/images/portraits/Hermann-von-Helmholtz-portrait.jpg","Herman Helmholtz",,NA,"284"
"1892","image","uploads/images/rosling/gapminder_hiv_chart_feb09_a-1s.jpg","Buble chart for HIV","Number of people living with HIV.",NA,"285"
"1893","image","uploads/images/rosling/gapminder_world_chart_2006.jpg","Buble chart for the World","What a world map should convey.",NA,"285"
"1894","image","uploads/images/rosling/Hans-Rosling.jpg","Hans Rosling",,NA,"285"
"1895","link","http://www.gapminder.org/","Gapminder home page",,NA,"285"
"1896","link","http://www.youtube.com/watch?v=IaTIMhCbhFo","Bifocal display",,NA,"286"
"1897","image","uploads/images/galton/Stigler2011-Figure1.jpg","Galton&#039;s 1877 machine","Taken from Stigler (2011).",NA,"287"
"1898","link","http://classic-web.archive.org/web/20041204231120/http://twiki.tensegrity.net/bin/view/Main/SearchReferralZeitgeist","Flanagan&#039;s Search Referral Zeitgeist","The page that many claim started the trend, with measurement of web referrals [Note: only available through the Archive.org database]",NA,"288"
"1899","image","uploads/images/wordles/Dewey.png","Wordle of Dewey&#039;s Reflex Arc Article.","A Wordle of John Dewey&#039;s &quot;The Reflex Arc in Psychology&quot; (1896), produced by Dr. Christopher Green.",NA,"288"
"1900","image","uploads/images/wordles/Skinner.png","Wordle of Skinner&#039;s Theories of Learning article.","A Wordle of B. F. Skinner&#039;s &quot;The Reflex Arc in Psychology&quot; (1950), produced by Dr. Christopher Green.",NA,"288"
"1901","image","uploads/images/wordles/wordcloud.jpg","Wordle of the Milestones Project.","A Wordle produced circa 2008 of the Milestones Database, created by Dr. Michael Friendly.",NA,"288"
"1902","image","uploads/images/krzywinski/circos-D3.png","Circos-D3","Circos images for genome research",NA,"289"
"1903","image","uploads/images/krzywinski/circos-sample-panel.png","Circos sample panel","Circos images for genome research",NA,"289"
"1904","link","datavis.ca/gallery/guerry/ordonnateur.pdf",,,NA,"290"
"1905","link","http://www.math.csusb.edu/faculty/stanton/probstat/clt.html","The Central Limit Theorem",,NA,"291"
"1906","image","uploads/images/sergeev/Sergeev1854-trains_small.jpg","Graphic train schedule with map","Published in St. Petersburg in May of 1854.",NA,"292"
"1907","image","uploads/images/sergeev/Sergeev1854-trains_bottom.jpg","Graphic train schedule",,NA,"292"
"1980","link","http://www.journals.uchicago.edu/Isis/journal/demo/v000n000/000000/fg19.gif","Traction of a locomotive in three coordinate systems",,NA,"165"
"1981","image","uploads/images/icons/isis/fg19-t.gif","Traction of a locomotive in three coordinate systems",,NA,"165"
"1982","image","uploads/images/ocagne-0006-sel.png","Diagram of parallel coordinates from",,NA,"165"
"1983","link","http://historical.library.cornell.edu/cgi-bin/cul.math/docviewer?did=00620001&seq=3","Text of d&#039;Ocagne&#039;sbook on parallel coordinates",,NA,"165"
"1984","link","http://www.cosmovisions.com/Ocagne.htm","D&#039;Ocagne biography (French)",,NA,"165"
"1985","link","http://www.handsomeatlas.com/us-census-statistical-atlas-1870/death-by-race-and-nationality","Death by Race and Rationality","

",NA,"165"
"1997","link","http://lcweb2.loc.gov/gmd/gmd370m/g3701m/g3701gm/gct00008/ca000001.gif","Cover of the 1870 Statistical Atlas",,NA,"144"
